ID_REF	VALUE	5455178010_I.Avg_NBEADS	5455178010_I.BEAD_STDERR	5455178010_I.Detection Pval
ILMN_1767032	118.8383	21	10.65711	0.08571429
ILMN_1775861	116.4582	19	8.690058	0.1155844
ILMN_2043007	89.43494	32	3.930854	0.8168831
ILMN_1676984	103.6868	22	5.267795	0.4103896
ILMN_1661599	6955.988	23	403.2121	0
ILMN_1696537	112.5126	21	7.187643	0.1948052
ILMN_1673450	102.7574	18	7.375765	0.4493507
ILMN_1790329	99.99406	30	4.206612	0.5337662
ILMN_2393456	114.2846	20	8.054987	0.1571429
ILMN_2393461	101.454	17	5.828843	0.4831169
ILMN_1734231	1764.312	26	72.63591	0
ILMN_1812262	139.3532	19	10.21704	0.007792208
ILMN_2360054	107.5344	27	5.959465	0.3012987
ILMN_2290547	101.2267	11	5.881935	0.4909091
ILMN_1675794	100.3401	18	4.730556	0.5220779
ILMN_2410523	97.94075	31	3.987363	0.5896104
ILMN_3240962	187.6807	14	23.63019	0
ILMN_1797828	770.2794	24	37.64759	0
ILMN_1690982	2302.641	25	65.21063	0
ILMN_3244439	127.6233	26	9.508184	0.02857143
ILMN_2182750	891.986	33	35.65047	0
ILMN_1753249	329.1559	27	11.64688	0
ILMN_2260120	79.40901	22	3.656722	0.9766234
ILMN_1679413	113.5354	17	11.39905	0.1662338
ILMN_2345908	137.0243	24	5.652529	0.01038961
ILMN_1712513	104.2307	16	7.690557	0.4
ILMN_1783253	133.1717	22	10.71462	0.01558442
ILMN_1710426	105.3172	17	6.361691	0.3688312
ILMN_1690592	105.4672	14	4.877157	0.3636364
ILMN_1657374	107.1098	27	7.915278	0.3103896
ILMN_1760147	99.21756	23	5.170464	0.5584416
ILMN_1685728	106.5288	19	4.197468	0.3337662
ILMN_1784420	114.9187	33	5.190602	0.1415584
ILMN_1652110	100.6433	28	4.58693	0.5168831
ILMN_1661155	106.9535	20	6.114606	0.3181818
ILMN_1684574	91.35031	32	4.14943	0.7688312
ILMN_2371590	1630.891	28	61.79647	0
ILMN_1774513	231.1644	21	12.56752	0
ILMN_1675124	210.1576	17	11.57444	0
ILMN_1756220	1213.206	26	30.47885	0
ILMN_2197101	213.3214	32	11.88076	0
ILMN_1727051	196.138	26	12.29231	0
ILMN_1707123	130.3357	17	7.530064	0.01948052
ILMN_2330584	138.7472	22	8.752647	0.007792208
ILMN_2381841	603.8048	30	27.32987	0
ILMN_1728069	126.1927	24	7.631931	0.03246753
ILMN_1694983	122.3724	25	7.470797	0.05844156
ILMN_1735461	888.7938	36	39.38401	0
ILMN_1784218	279.7036	30	18.75629	0
ILMN_1700628	868.4315	21	29.54693	0
ILMN_2127897	74.03052	15	3.435806	0.9974026
ILMN_1658940	120.9834	21	9.086977	0.06753246
ILMN_1773306	109.3144	20	9.436796	0.2636364
ILMN_2207419	187.5153	26	13.70753	0
ILMN_1676759	329.461	35	15.40075	0
ILMN_1741736	223.9393	20	11.4127	0
ILMN_1781721	173.205	17	13.20755	0
ILMN_1663156	122.3489	32	7.924122	0.05844156
ILMN_1676864	112.0578	26	6.294847	0.2
ILMN_1747303	1811.929	19	55.60407	0
ILMN_1758687	113.5522	17	4.789707	0.1662338
ILMN_1728870	90.93221	25	4.792447	0.7831169
ILMN_1794392	725.2679	21	42.33621	0
ILMN_1732039	183.631	19	12.51556	0
ILMN_1752457	92.40611	27	3.074615	0.7376623
ILMN_1737344	237.5504	29	9.724524	0
ILMN_1674163	93.08746	18	4.676995	0.7233766
ILMN_1695983	719.9909	20	28.4885	0
ILMN_1813893	112.8847	25	5.617625	0.1896104
ILMN_1727001	327.3061	25	13.81642	0
ILMN_1747162	276.1618	25	12.31395	0
ILMN_1814859	1117.379	31	32.43913	0
ILMN_1762225	150.2446	25	8.691519	0.002597403
ILMN_1805344	4986.556	16	191.2883	0
ILMN_1712320	471.9831	27	22.42318	0
ILMN_1682323	159.9568	16	5.620588	0
ILMN_2215382	2065.294	19	105	0
ILMN_2366785	91.51846	18	5.358773	0.7649351
ILMN_2366790	265.7549	29	14.14536	0
ILMN_1754163	116.6137	23	6.804149	0.1142857
ILMN_1812976	135.2653	29	6.407667	0.01168831
ILMN_1797425	651.6262	13	36.66633	0
ILMN_1679405	306.5898	25	18.92013	0
ILMN_1797001	137.6674	28	8.143456	0.007792208
ILMN_1748077	394.054	21	21.68787	0
ILMN_1686485	113.6291	13	12.90912	0.1662338
ILMN_2357193	104.3407	30	5.705579	0.3948052
ILMN_1777340	97.03148	29	5.396166	0.6116883
ILMN_1795181	289.6924	13	20.33856	0
ILMN_3243928	146.5137	25	10.91452	0.002597403
ILMN_1786688	88.0937	33	3.278986	0.861039
ILMN_2387784	98.81299	24	4.622453	0.5701299
ILMN_1708296	104.8318	24	6.758357	0.3805195
ILMN_1704045	134.4072	18	12.623	0.01298701
ILMN_1658902	167.9902	33	7.956967	0
ILMN_1659893	98.90322	25	5.094094	0.5636364
ILMN_1720838	1321.618	24	83.26664	0
ILMN_1783337	156.4962	16	8.994718	0
ILMN_2313074	320.199	30	14.78132	0
ILMN_1710710	107.4224	19	4.706392	0.3025974
ILMN_1699711	154.0718	32	4.489059	0.001298701
ILMN_1768031	1126.339	33	36.70016	0
ILMN_2145280	688.54	26	32.66744	0
ILMN_1656718	134.144	13	9.658294	0.01428571
ILMN_1656185	208.5691	18	14.46313	0
ILMN_1767509	295.2239	22	9.390345	0
ILMN_2193213	87.51453	26	4.743207	0.8688312
ILMN_1679357	113.649	26	7.326313	0.1662338
ILMN_1725661	86.86367	16	4.993381	0.8766234
ILMN_2102721	107.1685	33	5.375085	0.3103896
ILMN_2165289	84.23147	20	4.186508	0.9194805
ILMN_1753347	104.5332	29	6.794286	0.3857143
ILMN_1770424	105.3792	26	6.138463	0.3688312
ILMN_1759089	93.76979	18	4.098586	0.6987013
ILMN_1686573	107.6982	23	3.460695	0.2974026
ILMN_2132515	93.82374	23	4.902477	0.6961039
ILMN_1714587	128.9875	26	9.50126	0.02077922
ILMN_1684308	103.6587	27	6.680624	0.4116883
ILMN_1725401	113.8933	25	8.018927	0.1623377
ILMN_2177234	104.6158	28	4.814975	0.3831169
ILMN_1722505	80.22894	27	2.811235	0.9688312
ILMN_3249677	87.24223	19	3.891935	0.8714285
ILMN_1736056	92.74973	21	5.54457	0.7324675
ILMN_2044081	111.4871	22	5.791669	0.2116883
ILMN_2214594	80.27411	12	3.183254	0.9688312
ILMN_3244220	103.1521	28	4.347932	0.4350649
ILMN_1740098	95.48602	36	4.109836	0.6545454
ILMN_1730448	101.8016	27	4.691896	0.4753247
ILMN_2069067	85.33481	12	5.067245	0.9025974
ILMN_3241026	97.43838	31	4.645888	0.6
ILMN_2190069	106.5151	23	6.133736	0.3337662
ILMN_2120325	87.04047	25	4.270362	0.874026
ILMN_2086654	99.51601	19	4.96489	0.5493507
ILMN_3248356	90.60932	18	5.280877	0.7948052
ILMN_1800476	100.4619	21	5.055779	0.5207792
ILMN_2173719	101.2404	19	10.28727	0.4909091
ILMN_3248525	89.72707	20	6.043224	0.8064935
ILMN_3238684	119.0187	18	8.016342	0.08441558
ILMN_3307967	103.3522	26	4.934767	0.4246753
ILMN_1731598	89.0686	22	4.276666	0.8285714
ILMN_1706838	86.93224	23	5.931869	0.8766234
ILMN_1725640	101.9949	39	4.493343	0.4675325
ILMN_1677178	84.70001	29	4.903979	0.912987
ILMN_2197228	114.4392	21	7.011513	0.1506494
ILMN_1722538	122.8315	21	9.451395	0.05454545
ILMN_2104732	81.63488	17	4.282592	0.9610389
ILMN_1706077	112.5103	18	5.352342	0.1948052
ILMN_1792172	80.88731	28	4.448671	0.9649351
ILMN_1694973	114.1183	27	5.416396	0.1584416
ILMN_2070583	137.1713	19	10.67866	0.009090909
ILMN_2229865	93.77814	27	4.33338	0.6974026
ILMN_3238931	91.56285	21	5.162634	0.7623377
ILMN_1655905	114.6458	26	7.136468	0.1467533
ILMN_2207997	87.03619	20	4.872752	0.874026
ILMN_3249588	107.6168	32	6.352283	0.3
ILMN_3308325	102.8874	18	5.024237	0.448052
ILMN_1673987	103.2188	18	5.991795	0.4311688
ILMN_1711790	81.14108	18	3.518538	0.9636363
ILMN_1778631	84.37588	23	3.14109	0.9181818
ILMN_2058946	78.81858	24	3.190531	0.9805195
ILMN_1683887	100.9886	21	5.713096	0.4987013
ILMN_2048043	114.0263	19	11.55587	0.161039
ILMN_1780058	1835.401	28	61.11252	0
ILMN_1667430	334.0114	19	20.69766	0
ILMN_1768772	84.82504	15	5.440475	0.9116883
ILMN_1747630	1091.183	24	51.38389	0
ILMN_2117569	721.3353	14	20.77906	0
ILMN_1783996	156.7854	25	9.289476	0
ILMN_3242008	101.4286	26	5.427671	0.4831169
ILMN_1727315	90.36958	20	3.984308	0.7974026
ILMN_1753275	110.8534	24	7.565543	0.2298701
ILMN_1728073	89.5118	25	3.610124	0.8155844
ILMN_1763654	93.12136	19	4.511336	0.7220779
ILMN_1767020	182.8785	30	10.92927	0
ILMN_1666503	106.0226	20	4.717261	0.3493507
ILMN_1815035	124.0111	22	8.444838	0.04675325
ILMN_2106573	88.00045	24	5.301878	0.861039
ILMN_1707088	142.2724	26	8.317492	0.003896104
ILMN_1692742	112.0677	22	7.883112	0.1987013
ILMN_1759327	128.5892	24	6.02059	0.02077922
ILMN_2041161	201.3427	24	12.31264	0
ILMN_3245066	497.6739	21	20.01086	0
ILMN_1669599	272.227	23	14.81006	0
ILMN_3251436	187.5995	27	11.91794	0
ILMN_3245413	729.1494	32	30.56577	0
ILMN_1785356	1287.693	26	36.5179	0
ILMN_1791593	260.0805	29	13.20753	0
ILMN_2168952	644.0829	24	30.27761	0
ILMN_1760954	1206.123	25	44.53515	0
ILMN_2222567	75.50251	15	3.471632	0.9961039
ILMN_1802819	97.44816	21	5.251633	0.6
ILMN_2103685	108.8775	27	6.218413	0.2766234
ILMN_1814600	100.5288	26	5.786091	0.5194805
ILMN_2135527	82.39125	14	4.845381	0.9467533
ILMN_1777333	109.3537	24	7.713845	0.2636364
ILMN_1658717	141.8464	19	9.525239	0.005194805
ILMN_1800711	94.36935	18	7.998397	0.6844156
ILMN_1721084	103.3496	18	5.6205	0.4246753
ILMN_2172755	91.48641	22	4.844061	0.7662337
ILMN_1756685	94.12062	22	3.819947	0.6909091
ILMN_2383163	124.532	21	7.231647	0.04415584
ILMN_2280960	100.2611	17	6.736894	0.5233766
ILMN_1718152	84.20781	22	4.205253	0.9194805
ILMN_1811551	983.5798	25	25.89665	0
ILMN_2209748	568.0302	18	23.27363	0
ILMN_1761969	391.5541	17	34.84833	0
ILMN_1731111	113.1881	9	7.194577	0.1766234
ILMN_1651415	155.0104	32	8.445695	0.001298701
ILMN_1751289	115.4228	24	6.320562	0.1298701
ILMN_1698995	86.28397	22	5.40026	0.8844156
ILMN_2145423	129.8111	31	6.567331	0.01948052
ILMN_1661653	126.907	23	5.334466	0.03116883
ILMN_1738866	303.7321	16	25.50012	0
ILMN_2385220	494.296	23	19.54914	0
ILMN_1667213	337.0673	20	19.2301	0
ILMN_1805696	129.7855	25	7.850362	0.01948052
ILMN_2384133	97.98482	29	5.315214	0.5896104
ILMN_1678962	139.9383	19	10.18092	0.007792208
ILMN_1670145	173.568	17	11.0785	0
ILMN_1717434	125.5798	29	9.013635	0.03246753
ILMN_2156687	104.6387	25	5.173848	0.3818182
ILMN_1914857	147.9857	27	7.465167	0.002597403
ILMN_1704091	174.3468	18	7.175325	0
ILMN_1681520	110.791	15	8.230754	0.2311688
ILMN_1668162	84.02911	32	2.68138	0.9207792
ILMN_1739830	99.39093	20	5.000489	0.5558441
ILMN_3311025	109.2186	24	5.495289	0.2675325
ILMN_3236211	145.3449	24	9.484076	0.002597403
ILMN_1754643	119.8095	19	5.437687	0.07532468
ILMN_1719232	132.4509	12	9.568107	0.01818182
ILMN_1713301	199.369	24	14.64068	0
ILMN_2221808	105.8216	24	5.617245	0.3519481
ILMN_1791396	605.653	26	28.23947	0
ILMN_2186108	106.0255	12	9.674882	0.3493507
ILMN_1663685	548.3271	22	31.93734	0
ILMN_3245688	225.493	25	13.1348	0
ILMN_1694223	253.7028	21	14.56948	0
ILMN_3241987	111.5011	26	7.171341	0.2116883
ILMN_1661454	95.45733	22	5.475614	0.6545454
ILMN_1747132	81.88067	19	3.906996	0.9571428
ILMN_2319910	140.6762	13	9.188955	0.005194805
ILMN_1661544	113.2655	17	9.420874	0.174026
ILMN_2319913	171.7094	31	7.68482	0
ILMN_1697914	97.59229	18	5.322667	0.5961039
ILMN_1688475	82.54484	16	4.220891	0.9441559
ILMN_1810335	97.72232	15	6.035079	0.5948052
ILMN_1735301	96.91125	21	4.367208	0.6207792
ILMN_1765326	215.8119	12	20.42987	0
ILMN_1655664	94.20776	23	5.828322	0.687013
ILMN_1717946	136.6207	15	8.351166	0.01038961
ILMN_1741960	122.1483	14	9.868791	0.06103896
ILMN_1714087	121.2009	14	13.41551	0.06233766
ILMN_1756650	86.41766	19	5.912329	0.8805195
ILMN_1718266	84.79069	20	3.076265	0.912987
ILMN_1707799	91.66014	11	8.332938	0.7597402
ILMN_1793017	282.0082	23	16.49521	0
ILMN_1752753	89.3791	20	4.222916	0.8168831
ILMN_1757143	133.315	26	6.707452	0.01428571
ILMN_1675221	98.84972	32	5.659811	0.5662338
ILMN_1743432	1935.913	27	63.85159	0
ILMN_2312897	1474.08	18	51.658	0
ILMN_2242403	201.4668	21	12.9189	0
ILMN_1658481	115.3328	17	5.5986	0.1311688
ILMN_1725510	327.1734	12	30.14212	0
ILMN_2165867	394.6605	30	19.18935	0
ILMN_1815626	294.0602	26	12.74806	0
ILMN_2405642	179.8071	29	7.091296	0
ILMN_1789535	174.5779	20	14.01526	0
ILMN_1689200	95.29818	25	4.994361	0.6610389
ILMN_1782813	110.8893	22	4.643944	0.2272727
ILMN_1762426	234.8944	22	18.06294	0
ILMN_2078659	125.7971	21	8.533792	0.03246753
ILMN_1799996	95.5722	22	4.208203	0.651948
ILMN_2381206	119.2373	21	5.079875	0.08051948
ILMN_1782993	103.8911	25	6.787173	0.4038961
ILMN_1687279	359.2877	13	38.03686	0
ILMN_1752967	539.5533	25	33.64744	0
ILMN_2326997	1027.167	26	34.33083	0
ILMN_1807206	524.4514	23	26.45628	0
ILMN_3244114	100.0492	20	4.597715	0.5298702
ILMN_1756701	126.9952	14	7.69468	0.02987013
ILMN_1762327	125.2063	23	6.874487	0.03376623
ILMN_1719915	99.00573	23	5.360734	0.5636364
ILMN_1669177	122.7164	18	6.669768	0.05584415
ILMN_1790781	237.0333	26	14.68142	0
ILMN_1725726	105.4178	18	6.904027	0.3688312
ILMN_2384857	103.2572	24	6.126465	0.4311688
ILMN_1752478	248.3649	16	22.56886	0
ILMN_2185884	619.6733	24	36.86444	0
ILMN_1762666	171.4642	22	9.861597	0
ILMN_3245331	116.4754	25	6.546385	0.1142857
ILMN_2385373	105.9557	20	6.717539	0.3493507
ILMN_1761450	148.3158	18	7.153723	0.002597403
ILMN_1807455	2398.708	19	107.9828	0
ILMN_1707901	167.1546	17	14.12713	0
ILMN_3237936	105.2345	32	4.368079	0.3714286
ILMN_1796708	128.3439	25	7.671005	0.02337662
ILMN_1733998	91.56179	24	4.883285	0.7623377
ILMN_2281502	84.75788	26	3.383028	0.912987
ILMN_1727150	86.15266	25	3.075686	0.887013
ILMN_2384181	112.2039	13	9.188722	0.1961039
ILMN_1704139	142.2966	15	13.46103	0.003896104
ILMN_1664369	221.4174	32	11.90071	0
ILMN_2168449	3294.244	26	106.0134	0
ILMN_1754839	932.2426	20	52.11026	0
ILMN_1716922	529.0836	23	25.22	0
ILMN_1697503	184.9371	18	8.266386	0
ILMN_2090123	332.7835	22	14.87849	0
ILMN_1795218	354.0816	19	13.78177	0
ILMN_2253720	87.6754	17	7.177879	0.8636364
ILMN_2403555	207.3846	20	11.51478	0
ILMN_1713688	381.6366	30	15.98953	0
ILMN_1744308	176.6604	29	7.858646	0
ILMN_1747506	167.8867	25	9.199603	0
ILMN_1690519	100.6678	22	4.811876	0.5168831
ILMN_1733667	180.6555	16	19.90809	0
ILMN_1738272	233.3623	20	7.272922	0
ILMN_2100000	214.6113	12	12.22231	0
ILMN_2192683	608.4688	40	23.6027	0
ILMN_1805742	131.0135	16	9.279689	0.01948052
ILMN_1735679	233.7702	14	17.93958	0
ILMN_1653047	113.2143	19	5.515254	0.1766234
ILMN_2248589	343.3472	18	18.0401	0
ILMN_2325008	175.3234	20	9.875108	0
ILMN_1697206	116.888	31	5.952819	0.1116883
ILMN_1794379	104.4177	18	6.134821	0.3909091
ILMN_3181406	95.93721	28	5.391808	0.6454545
ILMN_1796082	99.15748	21	7.214432	0.5597402
ILMN_1732226	99.26297	32	5.239787	0.5584416
ILMN_1652022	119.681	22	9.439916	0.07662338
ILMN_1678422	309.7735	26	13.2989	0
ILMN_1687419	137.2918	31	5.294359	0.009090909
ILMN_1676285	100.0722	24	5.016459	0.5298702
ILMN_1690965	207.2598	18	13.10938	0
ILMN_1656016	228.68	14	21.16202	0
ILMN_1652155	128.4809	17	15.57634	0.02077922
ILMN_2310589	1248.119	33	32.40756	0
ILMN_2332990	217.3024	24	10.85813	0
ILMN_1665335	129.7354	19	4.771305	0.01948052
ILMN_1661554	183.164	22	10.65515	0
ILMN_2321416	479.1995	19	15.67427	0
ILMN_1651309	86.18781	16	5.548408	0.887013
ILMN_1744046	120.9992	24	5.885359	0.06753246
ILMN_2373689	110.0256	23	6.073028	0.2480519
ILMN_1695226	98.35188	24	6.417992	0.5805195
ILMN_2275533	108.6861	32	6.39705	0.2779221
ILMN_1874530	106.1977	21	6.095306	0.3441558
ILMN_1706100	87.07702	17	5.328528	0.874026
ILMN_1686725	89.52456	22	3.597536	0.8142857
ILMN_1772692	335.9928	22	20.75463	0
ILMN_2349831	339.8716	29	15.0745	0
ILMN_1812934	105.9769	22	4.307315	0.3493507
ILMN_1763605	268.6375	15	18.35258	0
ILMN_2264482	100.892	29	5.267892	0.5038961
ILMN_1803312	1501.779	22	57.40025	0
ILMN_1686291	117.9772	18	8.387653	0.0987013
ILMN_2414786	119.9748	19	7.444943	0.07532468
ILMN_1769547	91.91695	25	4.330091	0.7454545
ILMN_1737650	100.6524	23	5.570454	0.5168831
ILMN_1749162	107.6526	25	8.391939	0.2987013
ILMN_2075067	115.3544	21	7.164681	0.1311688
ILMN_3245591	93.91037	27	3.415142	0.6961039
ILMN_1777164	75.59697	15	3.286782	0.9948052
ILMN_1729272	111.1063	19	5.711854	0.2220779
ILMN_2277523	127.2383	14	10.29626	0.02987013
ILMN_1730061	102.9698	29	5.019497	0.4454545
ILMN_1778662	154.1019	22	16.44734	0.001298701
ILMN_2285618	121.8115	17	9.411607	0.06103896
ILMN_1755589	243.5277	21	16.32961	0
ILMN_2180352	566.5547	26	19.79134	0
ILMN_1676062	100.6998	27	4.124579	0.5155844
ILMN_3179275	101.9204	21	6.969027	0.4714286
ILMN_3255871	99.67417	27	7.748409	0.5415584
ILMN_1775048	102.0787	24	7.123716	0.4649351
ILMN_2155816	117.3916	16	6.939058	0.1103896
ILMN_1742846	106.9943	26	4.318041	0.3168831
ILMN_2174215	121.4474	25	7.454759	0.06233766
ILMN_1688877	105.1858	26	3.147106	0.3714286
ILMN_1766986	103.9291	24	5.314402	0.4025974
ILMN_1793743	115.6402	24	6.023261	0.125974
ILMN_1799796	120.0934	25	7.178121	0.07532468
ILMN_1795822	293.7909	12	20.04465	0
ILMN_1745737	153.2974	24	9.860394	0.001298701
ILMN_1676632	107.3628	26	7.329898	0.3051948
ILMN_1742837	104.1721	21	5.856957	0.4
ILMN_1719203	106.9939	30	5.136925	0.3168831
ILMN_1695871	81.12532	25	3.434237	0.9636363
ILMN_1744752	111.7764	13	10.5391	0.2090909
ILMN_1695745	173.3652	27	9.463427	0
ILMN_1813517	108.7359	11	8.329233	0.2779221
ILMN_2375830	119.6359	26	4.685293	0.07662338
ILMN_2276688	95.04315	21	6.169949	0.6688312
ILMN_1736704	81.04733	20	3.798502	0.9636363
ILMN_2124790	96.16106	27	5.11363	0.638961
ILMN_1790985	186.5161	16	17.52451	0
ILMN_1671257	848.2208	20	45.21595	0
ILMN_3266133	94.75991	34	5.390913	0.6753247
ILMN_1743195	109.6687	26	7.128285	0.2519481
ILMN_1694988	109.2306	29	5.878288	0.2675325
ILMN_1781658	101.6525	29	4.621516	0.4792208
ILMN_1741621	107.7581	27	6.182272	0.2961039
ILMN_1712456	112.2153	16	10.46791	0.1961039
ILMN_1772934	101.8349	22	5.544927	0.4753247
ILMN_1692361	117.7469	26	7.950223	0.1038961
ILMN_1652533	319.7698	26	19.70052	0
ILMN_1669413	106.3002	22	5.489647	0.3363636
ILMN_1715907	82.60213	13	3.754585	0.9441559
ILMN_1748454	124.1943	20	6.5376	0.04545455
ILMN_1655941	679.9733	20	29.45809	0
ILMN_1693587	156.8439	17	10.88199	0
ILMN_1721180	108.9099	33	4.953647	0.2753247
ILMN_1776842	95.75546	19	4.471313	0.648052
ILMN_1696318	104.5252	27	6.404455	0.3857143
ILMN_3188583	90.65234	31	4.115752	0.7948052
ILMN_3253480	90.34585	15	4.055878	0.7987013
ILMN_3233455	97.68774	16	5.954291	0.5961039
ILMN_1824647	94.11184	18	4.035067	0.6922078
ILMN_2390544	100.5649	23	8.557084	0.5168831
ILMN_1737131	89.50005	15	5.590808	0.8155844
ILMN_1742276	104.7353	18	4.962713	0.3805195
ILMN_1803856	340.5329	25	21.9634	0
ILMN_2216838	248.908	31	8.417404	0
ILMN_3178253	93.20914	18	6.231308	0.7168831
ILMN_3252862	102.3977	36	4.459612	0.4597403
ILMN_1802518	104.1046	13	4.84831	0.4
ILMN_3242371	84.9868	23	3.337637	0.9090909
ILMN_1659224	129.6812	19	12.17241	0.01948052
ILMN_2139989	83.51896	17	4.508163	0.9311689
ILMN_2066210	90.02167	23	2.933995	0.8038961
ILMN_1750724	110.977	16	6.690474	0.225974
ILMN_2138622	123.0002	23	5.527242	0.05324675
ILMN_1668825	133.54	19	11.03061	0.01428571
ILMN_1753868	125.4738	22	3.163197	0.03246753
ILMN_1764070	94.15721	18	5.739093	0.6896104
ILMN_1765945	89.11839	16	3.446069	0.8246753
ILMN_1737806	139.4401	23	8.738375	0.007792208
ILMN_1717482	100.9005	20	7.249637	0.5038961
ILMN_1669972	123.0056	23	3.267218	0.05324675
ILMN_1717594	100.346	16	5.608216	0.5220779
ILMN_1687792	107.2764	25	6.719643	0.3064935
ILMN_1757872	489.0211	17	20.91083	0
ILMN_1679810	100.3203	27	4.209671	0.5220779
ILMN_3260783	120.0835	24	10.34017	0.07532468
ILMN_3176813	109.7511	28	7.461932	0.2506494
ILMN_3188058	102.7167	21	7.359017	0.4493507
ILMN_1783040	105.2019	12	6.773519	0.3714286
ILMN_1664193	108.9562	22	7.442792	0.2753247
ILMN_1711910	121.1723	24	10.20789	0.06363636
ILMN_2174189	104.6008	15	9.879102	0.3831169
ILMN_1773337	101.3594	22	5.918829	0.4844156
ILMN_1695506	109.0446	22	5.976223	0.274026
ILMN_2194688	121.9746	26	5.249409	0.06103896
ILMN_1739759	123.4522	19	7.492686	0.05064935
ILMN_1815673	84.18436	18	4.742534	0.9194805
ILMN_2289381	107.8101	31	7.052286	0.2961039
ILMN_2398159	85.75807	25	4.350644	0.8961039
ILMN_1712729	171.1098	29	8.744522	0
ILMN_1721132	101.094	25	6.273971	0.4935065
ILMN_1706583	243.4551	25	15.80883	0
ILMN_1698020	85.681	13	5.353354	0.8987013
ILMN_1729409	100.1586	25	6.941381	0.525974
ILMN_1664577	434.3156	25	27.98267	0
ILMN_1740305	102.1609	25	3.62658	0.4636364
ILMN_1690278	89.14648	26	6.052737	0.8246753
ILMN_2401987	99.98688	20	5.207563	0.5337662
ILMN_1681641	138.2671	20	7.430622	0.007792208
ILMN_2043918	301.0573	22	18.4411	0
ILMN_1658607	137.6241	24	9.21355	0.009090909
ILMN_1784046	115.5273	18	6.979187	0.1272727
ILMN_2143011	88.27377	27	5.145964	0.8584415
ILMN_3307752	104.9511	23	6.12684	0.3766234
ILMN_1782881	116.0872	19	7.066795	0.1220779
ILMN_1701958	130.6766	17	10.80432	0.01948052
ILMN_1733043	94.57264	20	5.554	0.6766234
ILMN_1676215	86.41133	24	2.143363	0.8818182
ILMN_1811515	98.63459	26	4.648185	0.5753247
ILMN_2336728	88.27156	22	3.944243	0.8584415
ILMN_2255043	93.45444	28	4.806778	0.7116883
ILMN_1768595	251.8537	19	9.92538	0
ILMN_1744709	121.0924	11	15.82992	0.06493507
ILMN_1740450	91.91031	17	5.679839	0.7454545
ILMN_2380779	92.59701	24	6.780282	0.7376623
ILMN_1713139	104.1555	27	6.339509	0.4
ILMN_1671626	92.60905	14	6.143795	0.7363636
ILMN_1749944	91.10365	18	4.085427	0.7779221
ILMN_1786254	92.37317	27	3.916644	0.7376623
ILMN_1754842	207.294	30	11.19491	0
ILMN_1749829	92.18339	26	4.285154	0.7428572
ILMN_3239771	100.1303	32	4.306323	0.5285714
ILMN_1652975	95.81825	32	3.691299	0.648052
ILMN_1797519	82.48184	27	2.731765	0.9467533
ILMN_1662010	131.2933	30	7.376503	0.01948052
ILMN_1676728	89.61929	29	5.15945	0.8116883
ILMN_1688935	104.2585	20	7.478469	0.3987013
ILMN_1702943	99.94701	29	4.695464	0.5350649
ILMN_1743373	102.5016	28	4.311347	0.4571429
ILMN_1753287	87.64571	14	4.435304	0.864935
ILMN_1736096	87.93661	14	5.713389	0.861039
ILMN_1690174	96.5414	27	4.093519	0.6311688
ILMN_1773228	236.8661	22	13.17199	0
ILMN_2388445	105.8292	19	11.38707	0.3519481
ILMN_1672094	122.1054	28	6.515279	0.06103896
ILMN_1692368	113.0533	22	5.741842	0.1805195
ILMN_1789357	110.9649	20	9.254875	0.225974
ILMN_1750941	94.27872	20	5.636811	0.6857143
ILMN_1771113	117.1153	24	7.345457	0.1116883
ILMN_2240099	96.7468	26	5.222198	0.6207792
ILMN_1759598	87.85053	19	4.49521	0.8623376
ILMN_2225151	90.85126	10	4.325454	0.7844156
ILMN_3242922	98.82011	34	4.81058	0.5688311
ILMN_1773885	483.9467	24	18.78564	0
ILMN_2328813	620.6032	30	32.49803	0
ILMN_1681612	97.86917	21	5.601436	0.5935065
ILMN_2410612	82.81877	28	3.110754	0.938961
ILMN_1765993	111.9281	26	5.980851	0.2051948
ILMN_1812545	113.662	11	15.29977	0.1662338
ILMN_2162367	5166.047	27	198.6289	0
ILMN_1653434	92.72849	14	6.287532	0.7324675
ILMN_1722279	93.05089	23	5.414185	0.7233766
ILMN_1656315	119.698	24	8.953176	0.07532468
ILMN_1786069	113.8796	24	7.924984	0.1623377
ILMN_2373106	99.84567	20	6.075465	0.5389611
ILMN_2381286	91.20419	17	5.393425	0.7727273
ILMN_1761812	173.8283	23	9.541353	0
ILMN_1667756	85.79365	35	2.587416	0.8935065
ILMN_1717853	101.6062	22	5.321909	0.4805195
ILMN_2117526	93.62215	19	6.293173	0.7064935
ILMN_2285404	101.5489	20	5.852849	0.4831169
ILMN_2391264	95.35979	26	4.83558	0.6558442
ILMN_1778319	82.87717	23	3.686644	0.9363636
ILMN_1775622	91.18777	27	5.195107	0.774026
ILMN_2300022	103.515	21	6.285512	0.4142857
ILMN_2285603	90.16004	23	4.481875	0.8025974
ILMN_1689828	102.9999	31	3.627099	0.4441558
ILMN_2209221	92.01685	23	5.440215	0.7428572
ILMN_1751785	102.2104	18	6.589407	0.4636364
ILMN_1728183	83.40144	17	3.813826	0.9311689
ILMN_1687220	80.61343	22	4.358821	0.9688312
ILMN_1655521	100.2093	19	8.145145	0.5246753
ILMN_1699491	123.8614	18	10.55404	0.04805195
